"","CaseChannel","CaseDepartment","CaseID","Activity","Resource","CompleteTimestamp","Month","Weekday"
"3573","Desk","General","case-5704","T06 Determine necessity of stop advice","Resource05",2011-02-14 13:00:33.09,"2","1"
"3574","Desk","General","case-5704","T10 Determine necessity to stop indication","Resource05",2011-02-14 13:00:54.912,"2","1"
"3575","Desk","General","case-5704","T04 Determine confirmation of receipt","Resource10",2011-02-15 16:35:19.685,"2","2"
"3576","Desk","General","case-5704","T05 Print and send confirmation of receipt","Resource05",2011-02-16 07:48:50.218,"2","3"
"3577","Desk","General","case-5706","Confirmation of receipt","Resource07",2011-02-04 15:19:59.421,"2","5"
"3578","Desk","General","case-5706","T02 Check confirmation of receipt","Resource07",2011-02-04 15:20:43.442,"2","5"
"3579","Desk","General","case-5706","T04 Determine confirmation of receipt","Resource07",2011-02-04 15:20:59.258,"2","5"
"3580","Desk","General","case-5706","T05 Print and send confirmation of receipt","Resource07",2011-02-04 15:21:12.911,"2","5"
"3581","Desk","General","case-5706","T06 Determine necessity of stop advice","Resource07",2011-02-04 15:21:27.504,"2","5"
"3582","Desk","General","case-5706","T10 Determine necessity to stop indication","Resource07",2011-02-04 15:22:01.647,"2","5"
"3583","Internet","General","case-5707","Confirmation of receipt","Resource01",2011-02-17 15:29:12.869,"2","4"
"3584","Internet","General","case-5707","T02 Check confirmation of receipt","Resource01",2011-02-17 15:30:29.064,"2","4"
"3585","Internet","General","case-5707","T04 Determine confirmation of receipt","Resource01",2011-02-17 15:30:40.633,"2","4"
"3586","Internet","General","case-5707","T05 Print and send confirmation of receipt","Resource01",2011-02-17 15:30:50.348,"2","4"
"3587","Internet","General","case-5707","T06 Determine necessity of stop advice","Resource01",2011-02-17 15:31:07.581,"2","4"
"3588","Internet","General","case-5707","T10 Determine necessity to stop indication","Resource01",2011-02-17 15:31:21.875,"2","4"
"3589","Internet","General","case-5710","Confirmation of receipt","Resource01",2011-02-09 12:07:29.3,"2","3"
"3590","Internet","General","case-5710","T02 Check confirmation of receipt","Resource01",2011-02-09 12:07:46.209,"2","3"
"3591","Internet","General","case-5710","T06 Determine necessity of stop advice","Resource01",2011-02-09 13:16:38.491,"2","3"
"3592","Internet","General","case-5710","T10 Determine necessity to stop indication","Resource01",2011-02-09 13:18:06.103,"2","3"
"3593","Internet","General","case-5710","T04 Determine confirmation of receipt","Resource01",2011-02-10 09:58:36.256,"2","4"
"3594","Internet","General","case-5710","T05 Print and send confirmation of receipt","Resource01",2011-02-10 09:58:47.927,"2","4"
"3595","Internet","General","case-5712","Confirmation of receipt","Resource01",2011-02-10 09:30:52.063,"2","4"
"3596","Internet","General","case-5712","T02 Check confirmation of receipt","Resource01",2011-02-10 09:31:05.872,"2","4"
"3597","Internet","General","case-5712","T04 Determine confirmation of receipt","Resource01",2011-02-10 09:31:57.654,"2","4"
"3598","Internet","General","case-5712","T05 Print and send confirmation of receipt","Resource01",2011-02-10 09:32:24.434,"2","4"
"3599","Internet","General","case-5712","T06 Determine necessity of stop advice","Resource01",2011-02-10 09:32:34.788,"2","4"
"3600","Internet","General","case-5712","T10 Determine necessity to stop indication","Resource01",2011-02-10 09:33:03.566,"2","4"
"3601","Internet","General","case-5714","Confirmation of receipt","Resource01",2011-02-16 15:22:10.836,"2","3"
"3602","Internet","General","case-5714","T02 Check confirmation of receipt","Resource01",2011-02-16 15:22:23.873,"2","3"
"3603","Internet","General","case-5714","T04 Determine confirmation of receipt","Resource01",2011-02-16 15:22:38.402,"2","3"
"3604","Internet","General","case-5714","T05 Print and send confirmation of receipt","Resource01",2011-02-16 15:22:48.748,"2","3"
"3605","Internet","General","case-5714","T06 Determine necessity of stop advice","Resource07",2011-03-01 10:16:07.49,"3","2"
"3606","Internet","General","case-5714","T10 Determine necessity to stop indication","Resource07",2011-03-01 10:16:31.09,"3","2"
"3607","e-mail","General","case-5721","Confirmation of receipt","Resource09",2011-03-10 09:42:52.622,"3","4"
"3608","e-mail","General","case-5721","T02 Check confirmation of receipt","Resource09",2011-03-10 09:43:13.264,"3","4"
"3609","e-mail","General","case-5721","T03 Adjust confirmation of receipt","Resource09",2011-03-10 09:43:27.281,"3","4"
"3610","e-mail","General","case-5721","T02 Check confirmation of receipt","Resource09",2011-03-10 09:43:46.648,"3","4"
"3611","e-mail","General","case-5721","T04 Determine confirmation of receipt","Resource09",2011-03-10 09:44:17.616,"3","4"
"3612","e-mail","General","case-5721","T05 Print and send confirmation of receipt","Resource09",2011-03-10 09:44:30.725,"3","4"
"3613","e-mail","General","case-5721","T06 Determine necessity of stop advice","Resource09",2011-03-10 09:44:54.788,"3","4"
"3614","e-mail","General","case-5721","T10 Determine necessity to stop indication","Resource09",2011-03-10 09:45:27.17,"3","4"
"3615","Internet","General","case-5737","Confirmation of receipt","Resource06",2011-03-10 18:06:48.012,"3","4"
"3616","Internet","General","case-5737","T06 Determine necessity of stop advice","Resource06",2011-03-10 18:52:50.554,"3","4"
"3617","Internet","General","case-5737","T10 Determine necessity to stop indication","Resource06",2011-03-10 18:53:06.918,"3","4"
"3618","Internet","General","case-5737","T02 Check confirmation of receipt","Resource10",2011-03-11 10:06:25.65,"3","5"
"3619","Internet","General","case-5737","T04 Determine confirmation of receipt","Resource10",2011-03-11 10:06:38.077,"3","5"
"3620","Internet","General","case-5737","T05 Print and send confirmation of receipt","admin1",2011-03-11 11:02:53.089,"3","5"
"3621","Internet","General","case-5743","Confirmation of receipt","Resource01",2011-02-17 12:00:30.436,"2","4"
"3622","Internet","General","case-5743","T02 Check confirmation of receipt","Resource01",2011-02-17 12:00:44.323,"2","4"
"3623","Internet","General","case-5743","T04 Determine confirmation of receipt","Resource01",2011-02-17 12:01:00.905,"2","4"
"3624","Internet","General","case-5743","T05 Print and send confirmation of receipt","Resource01",2011-02-17 12:01:12.016,"2","4"
"3625","Internet","General","case-5743","T06 Determine necessity of stop advice","Resource01",2011-02-17 12:01:42.241,"2","4"
"3626","Internet","General","case-5743","T10 Determine necessity to stop indication","Resource01",2011-02-17 12:02:04.663,"2","4"
"3627","Desk","General","case-5748","Confirmation of receipt","Resource05",2011-02-23 10:33:49.721,"2","3"
"3628","Desk","General","case-5748","T02 Check confirmation of receipt","Resource05",2011-02-23 10:34:09.992,"2","3"
"3629","Desk","General","case-5748","T04 Determine confirmation of receipt","Resource05",2011-02-23 10:34:41.492,"2","3"
"3630","Desk","General","case-5748","T06 Determine necessity of stop advice","Resource05",2011-02-23 10:37:17.249,"2","3"
"3631","Desk","General","case-5748","T07-1 Draft intern advice aspect 1","Resource05",2011-02-23 10:37:58.68,"2","3"
"3632","Desk","General","case-5748","T06 Determine necessity of stop advice","Resource05",2011-02-23 10:38:16.373,"2","3"
"3633","Desk","General","case-5748","T07-1 Draft intern advice aspect 1","Resource05",2011-02-23 10:39:05.733,"2","3"
"3634","Desk","General","case-5748","T06 Determine necessity of stop advice","Resource05",2011-02-23 10:39:20.688,"2","3"
"3635","Desk","General","case-5748","T10 Determine necessity to stop indication","Resource05",2011-02-23 10:39:41.643,"2","3"
"3636","Desk","General","case-5748","T05 Print and send confirmation of receipt","admin1",2011-02-24 12:05:59.893,"2","4"
"3637","Internet","General","case-5749","Confirmation of receipt","Resource23",2011-02-15 13:54:11.09,"2","2"
"3638","Internet","General","case-5749","T02 Check confirmation of receipt","Resource23",2011-02-16 13:38:55.94,"2","3"
"3639","Internet","General","case-5749","T06 Determine necessity of stop advice","Resource23",2011-02-16 13:52:04.901,"2","3"
"3640","Internet","General","case-5749","T04 Determine confirmation of receipt","Resource10",2011-02-16 14:58:18.91,"2","3"
"3641","Internet","General","case-5749","T10 Determine necessity to stop indication","Resource23",2011-02-16 15:26:24.365,"2","3"
"3642","Internet","General","case-5749","T05 Print and send confirmation of receipt","admin1",2011-02-17 15:10:30.022,"2","4"
"3643","Internet","General","case-5750","Confirmation of receipt","Resource14",2011-02-24 10:33:47.626,"2","4"
"3644","Internet","General","case-5750","T06 Determine necessity of stop advice","Resource14",2011-02-24 10:37:49.302,"2","4"
"3645","Internet","General","case-5750","T10 Determine necessity to stop indication","Resource14",2011-02-24 10:38:30.115,"2","4"
"3646","Internet","General","case-5750","T02 Check confirmation of receipt","Resource18",2011-02-24 10:43:13.869,"2","4"
"3647","Internet","General","case-5750","T04 Determine confirmation of receipt","Resource18",2011-02-24 10:43:58.366,"2","4"
"3648","Internet","General","case-5750","T05 Print and send confirmation of receipt","admin1",2011-02-24 13:47:34.219,"2","4"
"3649","Desk","General","case-5761","Confirmation of receipt","Resource18",2011-02-11 14:44:32.645,"2","5"
"3650","Desk","General","case-5761","T06 Determine necessity of stop advice","Resource18",2011-02-11 14:45:15.718,"2","5"
"3651","Desk","General","case-5761","T10 Determine necessity to stop indication","Resource18",2011-02-11 14:45:33.317,"2","5"
"3652","Desk","General","case-5761","T02 Check confirmation of receipt","Resource18",2011-02-11 15:13:30.857,"2","5"
"3653","Desk","General","case-5761","T04 Determine confirmation of receipt","Resource18",2011-02-11 15:16:23.241,"2","5"
"3654","Desk","General","case-5761","T05 Print and send confirmation of receipt","Resource18",2011-02-11 15:16:34.253,"2","5"
"3655","Desk","General","case-5766","Confirmation of receipt","Resource01",2011-02-17 12:43:42.612,"2","4"
"3656","Desk","General","case-5766","T02 Check confirmation of receipt","Resource01",2011-02-17 12:43:57.835,"2","4"
"3657","Desk","General","case-5766","T04 Determine confirmation of receipt","Resource01",2011-02-17 12:44:10.561,"2","4"
"3658","Desk","General","case-5766","T05 Print and send confirmation of receipt","Resource01",2011-02-17 12:44:20.053,"2","4"
"3659","Desk","General","case-5766","T06 Determine necessity of stop advice","Resource01",2011-02-17 12:44:30.601,"2","4"
"3660","Desk","General","case-5766","T10 Determine necessity to stop indication","Resource01",2011-02-17 12:44:44.909,"2","4"
"3661","Desk","General","case-5767","Confirmation of receipt","Resource07",2011-02-10 12:06:34.506,"2","4"
"3662","Desk","General","case-5767","T02 Check confirmation of receipt","Resource07",2011-02-10 12:06:49.852,"2","4"
"3663","Desk","General","case-5767","T04 Determine confirmation of receipt","Resource07",2011-02-10 12:07:01.894,"2","4"
"3664","Desk","General","case-5767","T05 Print and send confirmation of receipt","Resource07",2011-02-10 12:07:13.399,"2","4"
"3665","Desk","General","case-5767","T06 Determine necessity of stop advice","Resource07",2011-02-28 13:21:28.433,"2","1"
"3666","Desk","General","case-5767","T10 Determine necessity to stop indication","Resource07",2011-02-28 13:21:42.13,"2","1"
"3667","Internet","General","case-5769","Confirmation of receipt","Resource01",2011-02-18 09:09:45.415,"2","5"
"3668","Internet","General","case-5769","T02 Check confirmation of receipt","Resource01",2011-02-18 09:13:20.723,"2","5"
"3669","Internet","General","case-5769","T04 Determine confirmation of receipt","Resource01",2011-02-18 09:13:38.905,"2","5"
"3670","Internet","General","case-5769","T05 Print and send confirmation of receipt","Resource01",2011-02-18 09:13:49.279,"2","5"
"3671","Internet","General","case-5769","T06 Determine necessity of stop advice","Resource07",2011-02-28 13:53:40.453,"2","1"
"3672","Internet","General","case-5769","T10 Determine necessity to stop indication","Resource07",2011-02-28 13:54:20.212,"2","1"
"3673","Internet","General","case-5865","Confirmation of receipt","Resource01",2011-02-17 15:23:19.194,"2","4"
"3674","Internet","General","case-5865","T02 Check confirmation of receipt","Resource01",2011-02-17 15:23:32.337,"2","4"
"3675","Internet","General","case-5865","T04 Determine confirmation of receipt","Resource01",2011-02-17 15:23:44.713,"2","4"
"3676","Internet","General","case-5865","T05 Print and send confirmation of receipt","Resource01",2011-02-17 15:23:53.838,"2","4"
"3677","Internet","General","case-5865","T06 Determine necessity of stop advice","Resource01",2011-03-01 12:36:22.05,"3","2"
"3678","Internet","General","case-5865","T10 Determine necessity to stop indication","Resource01",2011-03-30 14:53:13.44,"3","3"
"3679","Internet","General","case-5865","T11 Create document X request unlicensed","Resource01",2011-03-30 16:12:57.295,"3","3"
"3680","Internet","General","case-5865","T12 Check document X request unlicensed","Resource07",2011-03-31 11:18:27.121,"3","4"
"3681","Internet","General","case-5865","T14 Determine document X request unlicensed","Resource19",2011-03-31 14:31:43.007,"3","4"
"3682","Internet","General","case-5865","T15 Print document X request unlicensed","Resource01",2011-04-01 09:42:16.646,"4","5"
"3683","Internet","General","case-5870","Confirmation of receipt","Resource01",2011-02-17 15:08:53.884,"2","4"
"3684","Internet","General","case-5870","T02 Check confirmation of receipt","Resource01",2011-02-17 15:09:11.716,"2","4"
"3685","Internet","General","case-5870","T04 Determine confirmation of receipt","Resource01",2011-02-17 15:09:30.127,"2","4"
"3686","Internet","General","case-5870","T05 Print and send confirmation of receipt","Resource01",2011-02-17 15:09:41.7,"2","4"
"3687","Internet","General","case-5870","T06 Determine necessity of stop advice","Resource01",2011-02-17 15:09:53.38,"2","4"
